1030,813,1932,832,1111,753,1853,803,438,738,2300,1818,660,536,1810,3080,2115,1335,2030,352,1687,704,1480,2500,1021,387,428,889,1747,466
990,796,1895,797,1088,747,1810,787,424,727,2255,1776,629,527,1767,2985,2005,1318,2015,347,1640,702,1443,2420,1014,382,420,834,1740,436
997,800,1896,813,1084,738,1793,789,422,713,2215,1769,633,530,1766,3010,2005,1315,1978,347,1640,702,1430,2465,994,387,416,804,1717,417
1009,809,1917,815,1082,732,1848,789,427,719,2200,1786,636,536,1780,3120,2050,1328,2050,352,1689,695,1445,2465,993,388,416,847,1707,439
1021,811,1949,823,1118,727,1852,787,427,716,2200,1799,636,541,1795,3090,2065,1356,2050,348,1672,695,1466,2505,1008,391,421,877,1746,434
1055,821,1983,833,1122,718,1870,794,428,717,2245,1808,645,543,1816,3130,2095,1385,2135,354,1719,700,1472,2545,1015,390,419,868,1787,437
1049,818,1972,845,1110,707,1640,806,434,740,2275,1836,644,556,1848,3080,2075,1396,2120,365,1689,700,1480,2500,1012,391,426,927,1775,439
1026,815,1977,841,1108,727,1661,798,431,734,2300,1835,645,552,1881,3070,2090,1396,2100,369,1695,696,1465,2485,1012,390,424,944,1778,431
1008,809,1952,829,1102,737,1660,790,428,727,2280,1803,643,545,1852,3090,2075,1378,2105,365,1678,696,1436,2440,1005,385,417,913,1761,428
1017,816,1960,839,1136,739,1641,792,430,730,2255,1803,647,547,1863,3170,2110,1419,2100,372,1698,701,1424,2455,1017,387,421,919,1792,430
1007,818,1958,837,1136,735,1652,797,435,737,2275,1810,646,545,1857,3250,2105,1412,2090,383,1718,701,1407,2505,1015,386,419,935,1813,433
991,806,1951,835,1102,741,1643,795,431,734,2275,1794,640,540,1861,3100,2065,1378,2100,395,1678,706,1408,2455,997,382,420,922,1791,430
1035,824,2080,840,1144,731,1652,802,431,739,2300,1809,648,543,1848,3100,2075,1426,2115,409,1697,706,1437,2460,1001,391,431,926,1820,455
1017,837,2030,879,1147,730,1658,846,461,766,2300,1853,644,546,1851,3100,2100,1459,2115,405,1726,721,1420,2440,1010,386,426,914,1822,448
1016,838,2030,877,1156,720,1657,860,473,786,2340,1876,642,548,1858,3360,2135,1433,2090,397,1801,721,1420,2470,1038,389,422,920,1843,460
1020,834,2035,870,1198,725,1645,845,479,777,2320,1843,625,544,1910,3210,2085,1440,2065,393,1741,737,1428,2420,1025,385,418,912,1864,446
999,845,2005,843,1223,698,1653,840,489,781,2430,1879,629,548,1969,3250,2120,1446,2075,387,1745,737,1421,2410,1028,382,419,911,1869,435
1027,862,1997,873,1216,709,1644,858,500,794,2480,2000,634,536,2040,3190,2120,1483,2100,382,1780,719,1412,2455,1030,381,418,913,1885,442
1016,868,2010,888,1230,696,1638,848,489,791,2585,2095,622,523,2035,3160,2090,1481,2070,387,1825,719,1401,2410,1027,375,411,965,1911,432
1014,866,2015,879,1233,675,1616,836,473,785,2505,2090,623,527,1994,3150,1994,1454,2015,389,1815,716,1389,2395,1021,370,408,959,1881,435
992,843,1988,859,1217,672,1561,821,445,757,2425,2040,617,523,1923,3040,1973,1420,1981,371,1737,716,1330,2365,1002,370,406,899,1804,423
960,812,1873,830,1207,677,1545,800,428,721,2395,1999,593,512,1838,3010,1922,1382,1958,349,1656,725,1295,2290,992,352,392,856,1720,398
983,824,1939,849,1222,708,1526,814,456,740,2390,2020,608,515,1898,3010,1966,1449,1985,364,1662,725,1312,2310,1005,363,405,885,1789,423
958,824,1961,859,1217,723,1567,816,442,761,2455,2060,604,526,1931,3000,2020,1467,1988,364,1730,749,1349,2340,1008,369,415,900,1794,412
943,802,1907,838,1186,740,1529,800,417,729,2365,1993,580,510,1850,2940,1955,1456,2010,349,1680,749,1331,2295,991,359,405,835,1762,400
939,822,1917,840,1187,759,1558,803,429,731,2385,2015,591,519,1851,3060,1995,1490,1999,357,1683,778,1335,2305,1004,360,408,917,1802,400
