6326,6471,6301,6503,6991,6502,6770,6501,6703,6701,6752,6753,7270,7261,7731,7733,7752,7911,7912,3101,4021,4010,5002,5108,5332,5406,5401,5801,5802,7012
クボタ,日本精工,コマツ,三菱電機,松下電工,東芝,アルプス電気,日立,沖電気,NEC,松下電器産業,シャープ,富士重工業,マツダ,ニコン,オリンパス,リコー,凸版印刷,大日本印刷,東洋紡,日産化学工業,三菱化学,昭和シェル石油,ブリジストン,TOTO,神戸製鋼所,新日本製鉄,古河電気工業,住友電気工業,川崎重工業
300,322,456,328,624,309,1439,414,256,381,1017,1192,437,215,832,1832,1801,761,1123,182,466,201,756,1377,543,69,144,249,741,98
307,319,472,328,649,314,1423,422,260,385,1034,1217,434,213,849,1837,1800,773,1142,180,474,205,759,1386,543,72,146,252,764,99
303,309,467,329,641,311,1428,419,257,390,1020,1204,434,211,850,1830,1818,753,1126,178,477,203,745,1407,526,72,144,247,729,98
302,307,469,327,649,314,1447,419,264,389,1015,1227,435,213,862,1886,1787,768,1115,180,479,200,758,1453,545,72,146,248,754,100
308,313,465,350,648,328,1476,440,276,402,1028,1278,442,221,868,1906,1850,781,1149,184,499,201,771,1503,554,73,150,262,752,104
300,311,454,341,655,318,1484,425,268,392,1020,1257,442,216,852,1882,1806,778,1127,181,490,202,744,1486,538,71,148,257,728,102
300,319,441,336,652,313,1470,414,262,381,999,1225,442,209,830,1880,1740,765,1124,185,492,202,755,1450,540,70,148,248,709,103
291,309,429,332,650,311,1471,403,267,365,960,1208,432,208,816,1907,1753,750,1093,181,501,197,762,1446,532,68,147,242,714,105
285,302,430,326,645,306,1433,398,264,355,927,1190,433,208,813,1925,1698,729,1032,178,516,196,752,1431,526,70,145,228,672,103
262,291,418,327,628,306,1340,386,264,340,898,1170,424,214,788,1925,1646,717,1022,177,532,199,737,1397,526,70,139,215,642,99
275,309,430,333,625,320,1360,407,269,345,946,1200,436,217,798,2010,1675,714,1051,175,521,201,745,1407,541,70,141,237,661,100
282,308,445,327,625,321,1410,408,275,349,955,1233,428,215,832,2005,1703,714,1058,175,525,197,763,1409,558,69,139,231,677,99
270,307,440,329,622,318,1374,399,278,347,931,1203,429,214,803,1981,1689,717,1047,178,521,198,746,1389,557,69,138,231,651,101
269,310,437,336,617,324,1366,408,278,351,930,1223,435,218,816,2020,1711,730,1062,177,533,196,751,1385,552,73,138,232,653,100
276,311,442,331,631,329,1376,408,276,351,939,1235,435,218,818,2055,1711,737,1082,173,547,195,770,1388,597,73,139,231,661,103
267,314,434,320,620,322,1271,400,267,343,929,1200,431,213,800,1997,1695,724,1065,174,549,195,748,1378,588,73,137,221,638,100
265,306,421,315,616,322,1265,403,271,345,940,1197,425,215,803,2035,1706,727,1072,174,535,192,750,1370,625,73,135,219,661,100
273,314,429,321,611,323,1259,408,267,354,925,1207,430,211,802,2015,1774,740,1084,172,529,191,748,1419,610,73,137,220,650,100
269,309,444,322,609,314,1215,393,259,349,881,1177,423,207,782,2040,1797,726,1090,170,518,191,754,1389,604,71,131,215,651,97
261,306,425,307,611,310,1250,378,255,348,875,1210,417,203,762,2025,1790,722,1082,165,524,188,755,1339,596,71,128,211,645,95
275,318,455,309,625,318,1287,398,256,373,950,1250,427,210,795,2065,1829,756,1158,171,537,198,763,1353,598,71,133,219,667,98
275,315,446,321,638,315,1332,417,253,366,955,1257,429,214,794,2055,1810,764,1190,172,536,197,769,1345,595,73,133,225,674,98
280,321,449,323,642,317,1328,432,249,379,985,1276,431,215,812,2030,1736,747,1170,173,531,199,771,1401,615,75,133,230,700,98
284,327,460,334,648,325,1352,446,253,395,1023,1285,432,214,839,2090,1734,762,1206,174,537,200,771,1490,620,74,137,243,726,100
293,331,452,328,647,322,1323,436,262,398,1008,1288,430,215,850,2115,1799,753,1205,173,537,197,763,1496,627,73,136,245,725,99
280,334,436,323,650,318,1306,434,266,397,998,1273,422,212,838,2080,1781,730,1181,172,575,197,758,1485,626,71,135,257,704,98
286,331,457,328,658,319,1277,438,267,394,995,1272,429,221,855,2160,1810,741,1215,175,565,203,781,1519,641,72,138,254,723,99
283,330,445,330,651,324,1323,452,267,413,1033,1295,433,229,792,2140,1805,756,1244,181,566,204,782,1512,658,74,140,262,721,97
291,333,450,333,662,339,1306,452,271,417,1029,1300,429,230,788,2235,1764,756,1245,178,562,205,772,1473,661,72,140,259,736,98
285,335,448,340,664,339,1335,467,278,426,1029,1300,435,233,779,2220,1753,756,1239,181,561,217,766,1515,660,73,138,271,724,99
