6326,6471,6301,6503,6991,6502,6770,6501,6703,6701,6752,6753,7270,7261,7731,7733,7752,7911,7912,3101,4021,4010,5002,5108,5332,5406,5401,5801,5802,7012
クボタ,日本精工,コマツ,三菱電機,松下電工,東芝,アルプス電気,日立,沖電気,NEC,松下電器産業,シャープ,富士重工業,マツダ,ニコン,オリンパス,リコー,凸版印刷,大日本印刷,東洋紡,日産化学工業,三菱化学,昭和シェル石油,ブリジストン,TOTO,神戸製鋼所,新日本製鉄,古河電気工業,住友電気工業,川崎重工業
592,545,651,537,998,449,1570,761,436,768,1576,1750,621,384,1225,2035,2325,1254,1733,271,874,279,987,2050,1118,162,230,478,1128,179
581,543,656,541,997,451,1560,749,445,772,1576,1746,617,386,1216,2040,2330,1257,1737,276,866,287,986,2040,1135,163,226,464,1127,179
580,543,661,536,990,439,1552,751,439,768,1549,1743,612,384,1228,2060,2320,1235,1743,274,877,290,981,2050,1148,163,229,466,1113,176
571,543,647,534,1000,441,1555,754,434,769,1549,1757,608,380,1225,2090,2305,1231,1748,278,893,291,985,2080,1147,161,228,462,1110,175
561,537,653,523,991,435,1519,743,430,753,1519,1725,586,375,1200,2065,2230,1209,1712,275,885,288,984,2065,1164,158,227,460,1094,173
548,530,636,503,973,430,1480,730,427,744,1511,1693,579,372,1196,2065,2220,1205,1681,273,861,281,971,2065,1145,155,223,449,1090,171
551,521,636,505,971,435,1481,742,430,746,1525,1694,566,370,1190,2095,2210,1178,1668,272,857,281,1011,2055,1139,153,227,440,1084,174
552,519,629,500,954,420,1479,718,423,729,1507,1660,567,368,1190,2075,2155,1157,1666,265,855,274,987,1999,1111,152,228,440,1069,172
542,514,629,495,952,419,1467,713,417,723,1487,1666,556,364,1182,2075,2160,1161,1652,259,849,277,969,2000,1129,153,229,435,1064,169
557,515,629,503,964,420,1477,726,430,729,1489,1666,561,367,1191,2080,2160,1162,1663,261,841,274,955,2025,1125,154,229,440,1063,171
571,526,638,514,986,422,1489,727,433,738,1519,1684,567,377,1210,2085,2200,1179,1684,268,853,279,960,2010,1140,159,232,443,1055,174
575,520,663,514,992,420,1467,715,430,721,1513,1669,596,383,1189,2090,2155,1169,1684,273,835,283,979,2065,1143,161,237,439,1075,175
558,508,653,501,970,407,1415,703,424,713,1470,1631,574,375,1135,2055,2100,1121,1636,268,813,278,962,2040,1121,156,232,435,1069,171
563,502,645,496,967,400,1429,699,411,713,1477,1622,577,373,1107,2075,2120,1114,1642,270,825,278,975,2095,1132,158,234,428,1073,170
547,497,650,502,971,406,1459,700,418,712,1485,1642,580,377,1144,2085,2110,1136,1665,274,857,283,980,2065,1123,158,233,432,1079,170
533,493,643,499,958,394,1430,686,407,693,1441,1606,578,379,1116,2095,2085,1135,1637,271,852,274,987,2005,1100,157,235,428,1064,164
532,506,661,503,976,405,1490,705,418,709,1476,1639,593,387,1134,2125,2135,1141,1645,274,864,284,990,2035,1106,159,231,461,1083,164
534,496,640,494,963,401,1445,693,410,696,1458,1601,580,384,1112,2115,2130,1127,1635,276,848,277,980,2025,1087,157,230,452,1068,164
533,487,631,487,953,402,1432,685,404,690,1450,1590,582,382,1113,2115,2110,1125,1613,280,836,275,984,2010,1081,155,227,442,1055,163
517,477,631,484,947,397,1464,673,400,691,1455,1607,583,377,1106,2125,2110,1111,1599,280,811,266,988,2000,1065,153,224,443,1056,163
508,466,620,480,935,398,1428,660,394,677,1450,1594,583,370,1073,2125,2090,1105,1568,274,802,263,968,1989,1062,149,216,435,1043,160
514,476,633,509,947,407,1475,678,402,703,1466,1627,596,377,1109,2150,2125,1112,1570,283,813,264,978,1986,1085,151,221,451,1050,161
491,477,634,499,939,398,1454,664,391,680,1433,1586,596,380,1064,2165,2115,1098,1550,278,807,263,991,1996,1059,152,216,441,1031,159
505,497,657,508,951,409,1499,680,400,695,1484,1609,610,382,1072,2155,2170,1114,1577,281,828,264,1008,2010,1083,154,226,454,1060,163
513,488,642,506,945,406,1475,682,397,693,1497,1612,602,387,1059,2150,2160,1125,1575,281,851,268,1022,2000,1068,154,230,458,1026,165
504,488,641,508,937,403,1467,677,390,689,1495,1611,600,383,1040,2070,2155,1117,1578,275,848,271,1017,1990,1034,153,231,457,1039,163
488,474,637,503,928,399,1437,673,376,679,1470,1590,594,376,1016,2075,2130,1092,1575,268,839,262,1011,1977,1035,148,228,448,1024,158
495,486,646,520,922,398,1467,684,384,693,1480,1591,595,373,1020,2105,2105,1097,1601,268,858,268,1018,1985,1044,151,236,448,1023,161
499,485,647,525,915,393,1450,671,377,681,1451,1554,592,365,1014,2085,2090,1095,1612,266,854,271,1013,1971,1031,148,230,443,1012,157
493,477,652,537,913,389,1445,655,370,683,1452,1507,573,361,1003,2080,2075,1081,1605,266,850,272,1014,1958,1042,147,230,446,1015,154
495,481,643,536,915,392,1430,655,377,676,1432,1487,557,356,1020,2110,2060,1087,1614,265,868,273,1007,1942,1071,143,230,444,1019,153
507,484,649,545,925,394,1406,665,383,682,1456,1516,562,366,1017,2150,2105,1109,1630,268,871,282,1007,1988,1097,146,235,447,1021,155
513,486,646,544,917,391,1405,656,380,676,1433,1496,561,363,1008,2155,2065,1111,1639,270,873,283,1005,1985,1086,144,234,442,1007,157
510,476,632,523,893,387,1360,640,366,656,1403,1465,548,355,973,2120,2000,1092,1595,264,861,276,999,2015,1046,142,229,435,995,153
500,466,625,507,888,383,1366,634,357,664,1385,1462,538,351,967,2115,1985,1085,1591,261,858,278,1033,1999,1051,142,228,430,978,154
505,468,625,511,892,383,1349,636,361,667,1402,1485,541,350,971,2115,2010,1102,1621,261,865,280,1020,1992,1043,140,230,433,979,152
505,467,631,516,889,388,1353,650,364,681,1416,1488,542,350,999,2095,2050,1090,1568,260,876,282,1008,2050,1049,140,231,434,987,151
519,468,638,525,894,404,1395,668,370,708,1436,1498,548,355,1028,2100,2080,1116,1576,261,878,291,990,2065,1054,148,236,438,992,152
531,473,650,530,893,406,1389,667,377,702,1436,1516,553,349,1026,2095,2095,1113,1570,258,880,293,984,2075,1067,147,242,440,994,154
544,476,653,528,902,405,1394,672,377,704,1434,1558,554,351,1030,2115,2075,1115,1576,260,885,293,970,2025,1071,147,244,447,994,153
545,479,653,530,894,414,1381,680,378,716,1440,1551,560,352,1048,2120,2100,1117,1577,259,880,291,966,2015,1067,148,241,444,995,159
554,484,659,533,906,414,1393,683,383,715,1454,1554,565,351,1059,2115,2125,1136,1609,262,890,299,976,2045,1088,150,246,449,1007,160
554,489,660,532,899,410,1372,685,384,715,1450,1547,562,354,1052,2115,2135,1132,1596,264,877,298,970,2075,1088,150,243,451,1005,161
555,492,675,534,900,410,1385,692,383,715,1452,1543,569,356,1057,2115,2165,1141,1618,266,880,302,969,2115,1090,152,242,450,1012,164
553,492,670,535,899,410,1359,694,382,718,1473,1554,568,363,1035,2100,2160,1139,1618,268,878,298,968,2105,1091,155,245,449,1021,167
550,483,671,529,887,405,1353,688,378,701,1471,1530,554,356,1014,2080,2150,1136,1609,269,874,294,962,2075,1081,158,251,443,1005,166
552,490,669,526,894,403,1355,683,378,699,1474,1528,561,356,1012,2085,2135,1138,1617,271,876,299,965,2115,1079,155,252,443,1014,165
549,489,672,530,887,405,1370,678,376,703,1487,1528,560,352,1029,2090,2145,1133,1622,274,883,298,975,2135,1089,155,255,469,1040,165
540,479,672,523,876,395,1341,673,370,689,1453,1504,549,352,1017,2080,2115,1124,1588,271,874,294,973,2105,1092,152,251,457,1013,162
550,494,676,531,882,401,1359,682,375,697,1485,1503,564,359,1026,2125,2160,1132,1611,275,888,302,992,2160,1114,157,258,474,1035,170
557,491,676,539,882,406,1380,687,379,710,1488,1512,569,361,1024,2165,2155,1126,1611,274,890,312,988,2155,1115,161,258,467,1038,172
556,490,685,539,892,405,1351,681,376,698,1506,1505,568,365,1009,2165,2155,1115,1598,273,891,316,974,2175,1116,157,258,465,1029,170
542,489,676,530,897,403,1349,682,373,691,1504,1500,561,363,1001,2120,2140,1095,1575,270,878,310,970,2160,1107,157,260,470,1013,171
531,486,664,529,890,403,1337,687,369,693,1493,1489,560,357,1004,2085,2105,1086,1565,265,862,304,964,2155,1102,157,255,470,1017,171
536,488,670,541,897,422,1377,709,382,718,1544,1550,570,363,1035,2115,2160,1103,1574,268,868,310,975,2135,1103,157,258,481,1028,171
532,494,674,544,900,423,1392,705,388,726,1550,1552,572,364,1071,2160,2160,1113,1575,265,868,319,973,2125,1081,156,256,477,1027,172
520,487,666,535,879,416,1354,689,371,708,1522,1525,558,360,1053,2140,2135,1103,1539,263,860,313,965,2135,1068,157,250,463,1016,173
518,490,662,523,873,411,1369,687,365,702,1536,1516,552,357,1056,2155,2130,1078,1507,260,860,310,960,2150,1067,154,251,469,1008,168
512,488,667,524,860,410,1345,679,358,691,1518,1516,553,353,1035,2135,2130,1080,1506,258,851,314,963,2150,1052,155,250,458,1008,167
510,481,667,525,860,412,1353,686,356,682,1487,1518,562,351,1048,2140,2115,1086,1499,255,863,317,965,2145,1001,157,254,455,1011,169
516,475,678,522,856,406,1339,677,353,672,1469,1509,564,348,1047,2160,2110,1091,1508,252,868,317,966,2105,979,160,256,448,993,166
511,469,678,511,847,398,1331,658,345,658,1441,1530,563,341,1024,2145,2070,1086,1490,251,856,316,954,2070,966,158,251,438,983,164
