No.,distance,CPUtime
exe:1
10000.000000,14689.580078
9950.000000,14689.580078
9900.250000,14689.580078
9850.749023,14689.580078
9801.495117,14689.580078
9752.487305,14689.580078
9703.724609,14689.580078
9655.206055,14689.580078
9606.929688,14689.580078
9558.895508,14689.580078
9511.100586,14671.490234
9463.544922,14568.690430
9416.227539,14568.690430
9369.146484,14423.193359
9322.300781,14423.193359
9275.689453,14423.193359
9229.310547,14423.193359
9183.164062,14423.193359
9137.248047,14423.193359
9091.561523,14423.193359
9046.103516,14423.193359
9000.873047,14376.917969
8955.869141,14080.979492
8911.089844,14080.979492
8866.534180,14009.963867
8822.201172,14009.963867
8778.089844,13987.044922
8734.199219,13986.861328
8690.528320,13986.861328
8647.075195,13986.633789
8603.839844,13940.456055
8560.820312,13923.757812
8518.016602,13792.953125
8475.426758,13792.953125
8433.049805,13792.953125
8390.884766,13792.953125
8348.930664,13792.953125
8307.185547,13770.399414
8265.649414,13770.399414
8224.321289,13770.399414
8183.199707,13770.399414
8142.283691,13770.399414
8101.572266,13770.399414
8061.064453,13698.087891
8020.759277,13698.087891
7980.655273,13675.721680
7940.751953,13675.721680
7901.048340,13663.950195
7861.542969,13663.950195
7822.235352,13663.950195
7783.124023,13646.791992
7744.208496,13646.791992
7705.487305,13233.959961
7666.959961,13149.495117
7628.625000,13149.495117
7590.481934,13110.249023
7552.529297,13110.249023
7514.766602,13110.249023
7477.192871,13107.946289
7439.807129,13107.946289
7402.607910,12982.374023
7365.594727,12982.374023
7328.766602,12982.374023
7292.122559,12982.374023
7255.662109,12982.374023
7219.383789,12982.374023
7183.287109,12940.132812
7147.370605,12940.132812
7111.633789,12940.132812
7076.075684,12879.204102
7040.695312,12858.710938
7005.491699,12858.710938
6970.464355,12858.710938
6935.611816,12858.710938
6900.933594,12858.710938
6866.428711,12858.710938
6832.096680,12789.568359
6797.936035,12789.568359
6763.946289,12785.753906
6730.126465,12785.753906
6696.476074,12785.753906
6662.993652,12785.753906
6629.678711,12785.753906
6596.530273,12700.222656
6563.547852,12653.218750
6530.729980,12653.218750
6498.076172,12653.218750
6465.585938,12622.332031
6433.257812,12622.332031
6401.091309,12622.332031
6369.085938,12622.332031
6337.240723,12622.332031
6305.554688,12622.332031
6274.026855,12622.332031
6242.656738,12622.332031
6211.443359,12494.255859
6180.386230,12494.255859
6149.484375,12471.246094
6118.736816,12471.246094
6088.143066,12471.246094
6057.702148,12471.246094
6027.413574,12471.246094
5997.276367,12468.870117
5967.290039,12468.870117
5937.453613,12468.870117
5907.766113,12419.364258
5878.227051,12419.364258
5848.835938,12419.364258
5819.591797,12419.364258
5790.493652,12419.364258
5761.541016,12367.490234
5732.733398,12367.490234
5704.069824,12367.490234
5675.549316,12367.490234
5647.171387,12367.490234
5618.935547,12367.490234
5590.840820,12280.818359
5562.886719,12258.559570
5535.072266,12229.513672
5507.396973,12229.513672
5479.859863,12218.395508
5452.460449,12218.395508
5425.198242,12218.395508
5398.072266,12218.395508
5371.082031,12218.395508
5344.226562,12218.395508
5317.505371,12081.434570
5290.917969,12065.021484
5264.463379,11968.354492
5238.141113,11968.354492
5211.950195,11908.758789
5185.890625,11908.758789
5159.960938,11908.758789
5134.161133,11908.758789
5108.490234,11908.758789
5082.947754,11908.758789
5057.533203,11908.758789
5032.245605,11908.758789
5007.084473,11887.888672
4982.048828,11887.888672
4957.138672,11708.352539
4932.353027,11708.352539
4907.691406,11708.352539
4883.152832,11708.352539
4858.737305,11708.352539
4834.443848,11654.843750
4810.271484,11505.641602
4786.220215,11505.641602
4762.289062,11505.641602
4738.477539,11495.451172
4714.785156,11495.451172
4691.211426,11482.597656
4667.755371,11482.597656
4644.416504,11482.597656
4621.194336,11482.597656
4598.088379,11482.597656
4575.098145,11468.379883
4552.222656,11468.379883
4529.461426,11468.379883
4506.813965,11431.577148
4484.279785,11431.577148
4461.858398,11431.577148
4439.549316,11431.577148
4417.351562,11431.577148
4395.264648,11431.577148
4373.288086,11431.577148
4351.421875,11431.577148
4329.664551,11285.365234
4308.016113,11285.365234
4286.476074,11276.772461
4265.043457,11276.772461
4243.718262,11276.772461
4222.499512,11276.772461
4201.387207,11240.966797
4180.380371,11240.966797
4159.478516,11240.966797
4138.681152,11240.966797
4117.987793,11240.966797
4097.397949,11240.966797
4076.910889,11240.966797
4056.526367,11201.964844
4036.243652,11201.964844
4016.062500,11201.964844
3995.982178,11201.964844
3976.002197,11201.964844
3956.122070,11201.964844
3936.341553,11199.291016
3916.659912,11199.291016
3897.076660,11199.291016
3877.591309,11199.291016
3858.203369,11199.291016
3838.912354,11199.291016
3819.717773,11199.291016
3800.619141,11199.291016
3781.615967,11199.291016
3762.708008,11199.291016
3743.894531,11199.291016
3725.175049,11184.297852
3706.549072,11184.297852
3688.016357,11184.297852
3669.576172,11184.297852
3651.228271,11184.297852
3632.972168,11156.337891
3614.807373,11156.337891
3596.733398,11156.337891
3578.749756,11156.337891
3560.855957,11155.243164
3543.051758,11154.371094
3525.336426,11136.231445
3507.709717,11130.832031
3490.171143,11130.832031
3472.720215,11130.832031
3455.356689,11130.832031
3438.079834,11091.155273
3420.889404,11091.155273
3403.784912,11091.155273
3386.765869,11091.155273
3369.832031,11091.155273
3352.982910,11091.155273
3336.218018,11091.155273
3319.536865,11091.155273
3302.939209,11042.744141
3286.424561,11042.744141
3269.992432,11042.744141
3253.642578,11042.744141
3237.374268,11042.744141
3221.187500,11042.744141
3205.081543,11028.161133
3189.056152,11028.161133
3173.110840,11017.361328
3157.245361,11017.361328
3141.459229,11017.361328
3125.751953,11017.361328
3110.123291,11017.361328
3094.572754,11017.361328
3079.099854,11017.361328
3063.704346,11017.361328
3048.385742,10993.543945
3033.143799,10993.543945
3017.978027,10993.543945
3002.888184,10993.543945
2987.873779,10993.543945
2972.934326,10982.196289
2958.069580,10982.196289
2943.279297,10982.196289
2928.562988,10968.672852
2913.920166,10968.672852
2899.350586,10930.019531
2884.853760,10930.019531
2870.429443,10930.019531
2856.077393,10930.019531
2841.797119,10930.019531
2827.588135,10930.019531
2813.450195,10930.019531
2799.383057,10930.019531
2785.386230,10930.019531
2771.459229,10930.019531
2757.602051,10930.019531
2743.813965,10790.540039
2730.094971,10790.540039
2716.444580,10790.540039
2702.862305,10779.058594
2689.347900,10706.538086
2675.901123,10706.538086
2662.521729,10706.538086
2649.209229,10706.538086
2635.963135,10706.538086
2622.783203,10706.538086
2609.669189,10706.538086
2596.620850,10706.538086
2583.637695,10706.538086
2570.719482,10706.538086
2557.865967,10706.538086
2545.076660,10706.538086
2532.351318,10686.051758
2519.689453,10661.310547
2507.091064,10661.310547
2494.555664,10661.310547
2482.083008,10661.310547
2469.672607,10661.310547
2457.324219,10661.310547
2445.037598,10661.310547
2432.812500,10661.310547
2420.648438,10555.906250
2408.545166,10555.906250
2396.502441,10508.995117
2384.520020,10508.995117
2372.597412,10505.224609
2360.734375,10504.456055
2348.930664,10504.456055
2337.186035,10504.456055
2325.500000,10504.456055
2313.872559,10504.456055
2302.303223,10504.456055
2290.791748,10504.456055
2279.337891,10504.456055
2267.941162,10504.456055
2256.601562,10504.456055
2245.318604,10504.456055
2234.092041,10504.456055
2222.921631,10504.456055
2211.807129,10502.430664
2200.748047,10502.372070
2189.744385,10502.372070
2178.795654,10502.372070
2167.901611,10502.372070
2157.062012,10502.372070
2146.276611,10502.372070
2135.545166,10502.372070
2124.867432,10502.372070
2114.243164,10502.372070
2103.671875,10502.372070
2093.153564,10502.372070
2082.687744,10502.372070
2072.274414,10502.372070
2061.913086,10502.372070
2051.603516,10498.764648
2041.345459,10491.471680
2031.138672,10491.471680
2020.983032,10491.471680
2010.878174,10491.471680
2000.823730,10491.471680
1990.819580,10491.471680
1980.865479,10415.510742
1970.961182,10415.510742
1961.106323,10376.729492
1951.300781,10376.729492
1941.544312,10376.560547
1931.836548,10376.560547
1922.177368,10376.560547
1912.566528,10376.560547
1903.003662,10240.516602
1893.488647,10240.516602
1884.021240,10240.516602
1874.601074,10240.516602
1865.228027,10240.516602
1855.901855,10240.516602
1846.622314,10240.516602
1837.389160,10240.516602
1828.202271,10240.516602
1819.061279,10240.516602
1809.965942,10240.516602
1800.916138,10240.516602
1791.911499,10240.516602
1782.951904,10240.516602
1774.037109,10240.516602
1765.166870,10233.573242
1756.341064,10233.573242
1747.559326,10233.573242
1738.821533,10233.573242
1730.127441,10193.491211
1721.476807,10193.491211
1712.869385,10193.491211
1704.305054,10193.491211
1695.783569,10158.358398
1687.304688,10158.358398
1678.868164,10158.358398
1670.473877,10158.358398
1662.121460,10158.358398
1653.810913,10158.358398
1645.541870,10158.358398
1637.314209,10158.358398
1629.127686,10158.358398
1620.982056,10158.358398
1612.877197,10158.358398
1604.812866,10158.358398
1596.788818,10145.309570
1588.804932,10145.309570
1580.860962,10145.309570
1572.956665,10145.309570
1565.091919,10145.309570
1557.266479,10145.309570
1549.480103,10145.309570
1541.732666,10145.309570
1534.024048,10021.335938
1526.353882,10021.335938
1518.722168,10021.335938
1511.128540,10021.335938
1503.572876,10021.335938
1496.055054,10021.335938
1488.574829,10021.335938
1481.131958,10021.335938
1473.726318,10021.335938
1466.357666,10021.335938
1459.025879,10021.335938
1451.730713,10021.335938
1444.472046,9933.708984
1437.249634,9933.708984
1430.063354,9933.708984
1422.913086,9933.708984
1415.798462,9933.708984
1408.719482,9933.708984
1401.675903,9933.708984
1394.667480,9930.527344
1387.694092,9930.527344
1380.755615,9930.527344
1373.851807,9930.527344
1366.982544,9930.527344
1360.147583,9930.527344
1353.346802,9930.527344
1346.580078,9930.527344
1339.847168,9930.527344
1333.147949,9930.527344
1326.482178,9930.527344
1319.849731,9878.513672
1313.250488,9878.513672
1306.684204,9876.829102
1300.150757,9876.829102
1293.650024,9824.232422
1287.181763,9802.663086
1280.745850,9802.663086
1274.342163,9802.663086
1267.970459,9802.663086
1261.630615,9802.663086
1255.322510,9802.663086
1249.045898,9802.663086
1242.800659,9802.663086
1236.586670,9801.428711
1230.403687,9801.428711
1224.251709,9775.916016
1218.130493,9775.916016
1212.039795,9775.916016
1205.979614,9775.916016
1199.949707,9775.916016
1193.949951,9720.058594
1187.980225,9720.058594
1182.040283,9720.058594
1176.130127,9720.058594
1170.249512,9720.058594
1164.398315,9720.058594
1158.576294,9708.129883
1152.783447,9620.462891
1147.019531,9620.462891
1141.284424,9614.115234
1135.578003,9614.115234
1129.900146,9614.115234
1124.250610,9614.115234
1118.629395,9606.206055
1113.036255,9606.206055
1107.471069,9606.206055
1101.933716,9606.206055
1096.424072,9604.086914
1090.941895,9604.086914
1085.487183,9604.086914
1080.059692,9604.086914
1074.659424,9604.086914
1069.286133,9598.303711
1063.939697,9598.303711
1058.619995,9598.303711
1053.326904,9598.303711
1048.060303,9598.303711
1042.819946,9598.303711
1037.605835,9598.303711
1032.417847,9583.680664
1027.255737,9550.875977
1022.119446,9550.875977
1017.008850,9550.875977
1011.923828,9485.163086
1006.864197,9485.163086
1001.829895,9485.163086
996.820740,9485.163086
991.836609,9485.163086
986.877441,9484.238281
981.943054,9484.238281
977.033325,9484.238281
972.148132,9484.238281
967.287415,9484.238281
962.450989,9484.238281
957.638733,9484.238281
952.850525,9484.238281
948.086243,9484.238281
943.345825,9484.238281
938.629089,9484.238281
933.935974,9484.238281
929.266296,9466.554688
924.619995,9466.554688
919.996887,9466.554688
915.396912,9466.554688
910.819946,9466.554688
906.265869,9466.554688
901.734558,9466.554688
897.225891,9466.554688
892.739746,9466.554688
888.276062,9466.554688
883.834656,9466.554688
879.415466,9448.595703
875.018372,9448.595703
870.643250,9448.595703
866.290039,9448.595703
861.958618,9367.500000
857.648804,9367.500000
853.360535,9367.500000
849.093750,9367.500000
844.848267,9367.500000
840.624023,9367.500000
836.420898,9354.735352
832.238770,9354.735352
828.077576,9354.735352
823.937195,9354.735352
819.817505,9354.735352
815.718445,9354.735352
811.639832,9354.735352
807.581604,9354.735352
803.543701,9354.735352
799.526001,9354.735352
795.528381,9354.735352
791.550720,9354.735352
787.592957,9354.735352
783.654968,9354.735352
779.736694,9354.735352
775.838013,9354.735352
771.958801,9354.735352
768.098999,9354.735352
764.258484,9354.735352
760.437195,9354.735352
756.635010,9354.735352
752.851807,9354.735352
749.087524,9354.735352
745.342102,9354.735352
741.615417,9354.735352
737.907349,9354.735352
734.217834,9354.735352
730.546753,9354.735352
726.894043,9354.735352
723.259583,9354.735352
719.643311,9354.735352
716.045105,9354.735352
712.464905,9354.735352
708.902588,9354.735352
705.358093,9340.710938
701.831299,9340.710938
698.322144,9340.710938
694.830505,9340.710938
691.356323,9340.710938
687.899536,9340.710938
684.460022,9340.710938
681.037720,9340.710938
677.632507,9340.710938
674.244324,9126.231445
670.873108,9126.231445
